Title,REV,NOTE,ITEM_NAME,ITEM_CODE,DESCRIPTION,LINE_CLASS,low_size_1,high_size_1,low_size_2,high_size_2,Unit,SEQ_NO
bb_fgp,,,,,,10000X22,,,,,BB,220
bb_fgp,U04,,PADDLE,5750201,PADDLE SPACER 300# RF LTCS A516-GR70 GALV A153,150VG01,12,24,0,0,BB,1450
bb_fgp,,,,,,150VG01,,,,,BB,1460
bb_fgp,U04,,,,"****TRUNNION SUPPORTS FOR PIPE SIZES 18"" & ABOVE****",150VG01,,,,,BB,1460
bb_fgp,,,,,,150VG01,,,,,BB,1470
bb_fgp,U04,PS1,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,150VG01,10,10,0,0,BB,1470
bb_fgp,U04,PS1,PIPE,5358502,PIPE SCH 30 SMLS LTCS A333 GR 6 BE,150VG01,12,12,0,0,BB,1480
bb_fgp,U04,PS1,PIPE,5358501,PIPE SCH 20 SMLS LTCS A333 GR.6 BE,150VG01,16,16,0,0,BB,1490
bb_fgp,,,,,,150VG01,,,,,BB,1500
bb_fgp,U04,,,,***** MISCELLANEOUS*****,150VG01,,,,,BB,1500
bb_fgp,,,,,,150VG01,,,,,BB,1510
bb_fgp,,,GASKET,5674483,"GASKET 10000 API 6A BX 158 11"" NS 316SS RING",10000X22,14,14,0,0,BB,220
bb_fgp,U04,,GASKET,5707599,LUBRICANT FOR GASKET PUSH-ON CI & DI,150VG01,,,,,BB,1510
bb_fgp,,,,,,150VG01,,,,,BB,1520
bb_fgp,U04,,,,***** VALVES*****,150VS01,,,,,BB,10
bb_fgp,U04,VB2,,,***** BALL VALVES *****,150VS01,,,,,BB,20
bb_fgp,,,,,,150VS01,,,,,BB,30
bb_fgp,U04,,BALL,A01AS01,BALL 150# RF SS A182 F316 316SS TRIM FLOATING SOFT RB LO,150VS01,3,4,0,0,BB,30
bb_fgp,U04,,BALL,A01AS03,BALL 150# RF SS A182 F316 316SS TRIM FLOATING SOFT RB GO,150VS01,6,6,0,0,BB,40
bb_fgp,U04,,BALL,A01AS07,BALL 150# RF SS A182 F316 316SS TRIM TRUNNION SOFT RB GO,150VS01,8,8,0,0,BB,50
bb_fgp,,VA5,BALL,B01AS01,BALL 150# RF SS A182 F316 316SS TRIM FLOATING SOFT FB LO,150VS01,0.5,3,0,0,BB,60
bb_fgp,U04,817,GASKET,5673551,GASKET 10000# RJ INC 718 ENERGIZED SEALRING COMPACT FLANGE LINE CLASS 10000X22,10000X22,14,14,0,0,BB,230
bb_fgp,U04,VA5,BALL,B01AS03,BALL 150# RF SS A182 F316 316SS TRIM FLOATING SOFT FB GO,150VS01,4,4,0,0,BB,70
bb_fgp,,VA5,BALL,B01AS07,BALL 150# RF SS A182 F316 316SS TRIM TRUNNION SOFT FB GO,150VS01,6,16,0,0,BB,80
bb_fgp,U04,,BALL,B01DS01,BALL 150# SCRD FNPT SS A182 F316 316SS TRIM FLOATING SOFT FB LO,150VS01,0.5,2,0,0,BB,90
bb_fgp,U04,FS1,BALL,B03AS01,BALL 300# RF SS A182 F316 316SS TRIM FLOATING SOFT FB LO,150VS01,0.75,2,0,0,BB,100
bb_fgp,,,,,,150VS01,,,,,BB,110
bb_fgp,U04,,,,***** BUTTERFLY VALVES *****,150VS01,,,,,BB,110
bb_fgp,,,,,,150VS01,,,,,BB,120
bb_fgp,U04,,BUTTERFLY,T01AS61,BUTTERFLY 150# RF SS A351 CF8M 316SS TRIM TOV METAL DBL FLG SHORT PAT GO,150VS01,10,16,0,0,BB,120
bb_fgp,,,,,,150VS01,,,,,BB,130
bb_fgp,U04,,,,***** GATE VALVES *****,150VS01,,,,,BB,130
bb_fgp,,,,,,10000X22,,,,,BB,240
bb_fgp,,,,,,150VS01,,,,,BB,140
bb_fgp,U04,,GATE,G01AS48,GATE 150# RF SS A182 F316 TRIM 16 WEDGE HW,150VS01,0.75,1.5,0,0,BB,140
bb_fgp,U04,FS1,GATE,G03AS48,GATE 300# RF SS A182 F316 TRIM 16 WEDGE HW,150VS01,0.75,0.75,0,0,BB,150
bb_fgp,,FS1,GATE,G03AS41,GATE 300# RF SS A351 CF8M TRIM 16 WEDGE HW,150VS01,2,16,0,0,BB,160
bb_fgp,,,,,,150VS01,,,,,BB,170
bb_fgp,U04,,,,***** GLOBE VALVES *****,150VS01,,,,,BB,170
bb_fgp,,,,,,150VS01,,,,,BB,180
bb_fgp,U04,,GLOBE,L01AS48,GLOBE 150# RF SS A182 F316 TRIM 16 OS&Y HW,150VS01,0.75,1.5,0,0,BB,180
bb_fgp,U04,,GLOBE,L01AS41,GLOBE 150# RF SS A351 CF8M TRIM 16 OS&Y HW,150VS01,2,6,0,0,BB,190
bb_fgp,U04,,GLOBE,L01AS42,GLOBE 150# RF SS A351 CF8M TRIM 16 OS&Y GO,150VS01,8,10,0,0,BB,200
bb_fgp,,B1,,,***** BOLTING *****,10000X22,,,,,BB,240
bb_fgp,,,,,,150VS01,,,,,BB,210
bb_fgp,U04,,,,***** CHECK VALVES *****,150VS01,,,,,BB,210
bb_fgp,,,,,,150VS01,,,,,BB,220
bb_fgp,U04,VC1,CHECK,C01AS50,CHECK PISTON 150# RF SS A182 F316 TRIM 16,150VS01,0.75,1.5,0,0,BB,220
bb_fgp,U04,,CHECK,C01AS45,CHECK DUAL WAFER LUG 150# RF SS A351 CF8M TRIM 16 THROU BOLTED,150VS01,2,6,0,0,BB,230
bb_fgp,U04,,CHECK,C01AS52,CHECK DUAL DBL FLG 150# RF SS A351 CF8M TRIM 16,150VS01,8,16,0,0,BB,240
bb_fgp,,,,,,150VS01,,,,,BB,250
bb_fgp,U04,,,,***** PIPE *****,150VS01,,,,,BB,250
bb_fgp,,,,,,150VS01,,,,,BB,260
bb_fgp,U04,,PIPE,5365117_VC,PIPE SCH 10S SMLS SS A312 TP316/316L PE (GROOVING NOT BY SUPPLIER - TO BE DONE DURING FABRICATION),150VS01,1,16,0,0,BB,260
bb_fgp,,,CAP,5426527,CAP WT 14.0MM ALLOY 625 B366 UNS N06625,10000A60,4,4,0,0,BB,480
bb_fgp,,,,,,10000X22,,,,,BB,250
bb_fgp,,,,,,150VS01,,,,,BB,270
bb_fgp,U04,,,,***** TRUNNION PIPE SUPPORTS *****,150VS01,,,,,BB,270
bb_fgp,,,,,,150VS01,,,,,BB,280
bb_fgp,U04,,,,*****FITTINGS*****,150VS01,,,,,BB,280
bb_fgp,,,,,,150VS01,,,,,BB,290
bb_fgp,U04,,ELBOW,5491293,ELL 90 DEG 3000# SCRD FNPT SS A182 F316/316L,150VS01,0.75,0.75,0,0,BB,290
bb_fgp,,,,,,150VS01,,,,,BB,300
bb_fgp,U04,NR1,,,***** FITTINGS - VICTAULIC *****,150VS01,,,,,BB,300
bb_fgp,,,,,,150VS01,,,,,BB,310
bb_fgp,U04,,ELBOW,5485111,ELL 90 DEG GRV SCH 10S 316 SS A351 CF8M,150VS01,1,16,0,0,BB,310
bb_fgp,U04,BA5,BOLTING,5675778,STUD-BOLT C/W 2 COMPACT NUTS API-6A718,10000X22,14,14,0,0,BB,250
bb_fgp,U04,,ELBOW,5485112,ELL 45 DEG GRV SCH 10S 316 SS A351 CF8M,150VS01,1,16,0,0,BB,320
bb_fgp,,,,,,150VS01,,,,,BB,330
bb_fgp,U04,,TEE,5485113,TEE GRV SCH 10S 316 SS A351 CF8M,150VS01,1,16,0,0,BB,330
bb_fgp,U04,,TEE RED,5485134,TEE RED GRV SCH 10S 316 SS A351 CF8M WITH FNPT BRANCH,150VS01,1.5,1.5,14,14,BB,340
bb_fgp,,,,,,150VS01,,,,,BB,350
bb_fgp,U04,,CAP,5485119,CAP GRV SCH 10S 316 SS A351 CF8M,150VS01,1,16,0,0,BB,350
bb_fgp,,,,,,150VS01,,,,,BB,360
bb_fgp,U04,,RED CONC,5485115,REDUCER CONC GRV SCH 10S 316 SS A351 CF8M,150VS01,1,14,1.5,16,BB,360
bb_fgp,U04,,RED ECC,5485118,REDUCER ECC GRV SCH 10S 316 SS A351 CF8M,150VS01,1,14,1.5,16,BB,370
bb_fgp,,,,,,150VS01,,,,,BB,380
bb_fgp,,BA3,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,10000X22,14,14,0,0,BB,260
bb_fgp,U04,,,,"***** COUPLINGS, UNIONS & PLUGS *****",150VS01,,,,,BB,380
bb_fgp,,,,,,150VS01,,,,,BB,390
bb_fgp,U04,,FITTING SCRD,5498221,BUSHING 3000# SCRD (MNPT/FNPT) HEX HEAD 316 SS,150VS01,0.5,1.5,0.75,2,BB,390
bb_fgp,,,,,,150VS01,,,,,BB,400
bb_fgp,U04,UD2,FITTING SCRD,5498383,PLUG ROUND HEAD SCRD SS A182 F316/316L,150VS01,0.5,0.75,0,0,BB,400
bb_fgp,,,,,,150VS01,,,,,BB,410
bb_fgp,U04,,,,***** VICTAULIC COUPLINGS *****,150VS01,,,,,BB,410
bb_fgp,,,,,,150VS01,,,,,BB,420
bb_fgp,U04,,Coupling,5485021,COUPLING RIGID GRV 316SS EPDM GRADE E,150VS01,1,16,0,0,BB,420
bb_fgp,,,,,,150VS01,,,,,BB,430
bb_fgp,,,,,,10000X22,,,,,BB,270
bb_fgp,,,SADDLE,5485138,VICTAULIC BOLTED BRANCH OUTLET FNPT SS316 A351 CF8M,150VS01,0.5,2,2,8,BB,430
bb_fgp,U04,,SADDLE,5485141,VICTAULIC MECHANICAL TEE GRV SS316 A351 CF8M,150VS01,2,2,10,10,BB,440
bb_fgp,,,,,,150VS01,,,,,BB,450
bb_fgp,U04,,,,***** FLANGES *****,150VS01,,,,,BB,450
bb_fgp,,,,,,150VS01,,,,,BB,460
bb_fgp,,,FLANGE,5600657,FLG SCRD (FNPT) 150# RF SS A182 F316/316L,150VS01,0.5,1,0,0,BB,460
bb_fgp,U04,,FLANGE,5600658,FLG SCRD (FNPT) 300# RF SS A182 F316/316L,150VS01,0.5,0.75,0,0,BB,470
bb_fgp,U04,,BLIND,5616520,FLG BLIND 150# RF SS A182 F316/316L,150VS01,0.75,16,0,0,BB,480
bb_fgp,,,BLIND,5616529,FLG BLIND 300# RF SS A182 F316/316L,150VS01,0.75,16,0,0,BB,490
bb_fgp,,,,,,150VS01,,,,,BB,500
bb_fgp,,SB6,BOLTING,5675675,JACK SCREW HEX HEAD A320 GR L7M,10000X22,14,14,0,0,BB,270
bb_fgp,U04,,FLG ADAPTER,5851200,FLANGE ADAPTER 150# RF 316 SS X 12 MM TUBE,150VS01,1.5,1.5,0,0,BB,500
bb_fgp,U04,,FLG ADAPTER,5851203,FLANGE ADAPTER 300# RF 316 SS X 12 MM TUBE,150VS01,2,2,0,0,BB,510
bb_fgp,,,,,,150VS01,,,,,BB,520
bb_fgp,U04,,,,***** FLANGES - VICTAULIC *****,150VS01,,,,,BB,520
bb_fgp,,,,,,150VS01,,,,,BB,530
bb_fgp,U04,,FLANGE,5754196,FLANGE ADAPTER NIPPLE 150# RF SCH 10S/GRV A182 316 SS,150VS01,1,16,0,0,BB,530
bb_fgp,U04,,FLANGE,5754197,FLANGE ADAPTER NIPPLE 300# RF SCH 10S/GRV A182 316 SS,150VS01,1.5,16,0,0,BB,540
bb_fgp,,,,,,150VS01,,,,,BB,550
bb_fgp,U04,,,,***** PIPE NIPPLES - VICTAULIC *****,150VS01,,,,,BB,550
bb_fgp,,,,,,150VS01,,,,,BB,560
bb_fgp,,,,,,10000X22,,,,,BB,280
bb_fgp,U04,,NIPPLE,5540198,"NIPPLE SCH 40S 316 SS TBE 3"" LG (MNPT)",150VS01,0.5,0.75,0,0,BB,560
bb_fgp,U04,,NIPPLE,5540194,"NIPPLE SCH 40S 316 SS TBE 4"" LG (MNPT)",150VS01,0.5,0.5,0,0,BB,570
bb_fgp,U04,,NIPPLE,5540199,"NIPPLE SCH 40S 316 SS TBE 7"" LG (MNPT)",150VS01,0.75,0.75,0,0,BB,580
bb_fgp,U04,,NIPPLE,5541207,"NIPPLE SCH 40S A312 TP316/316L GRV /TOE (MNPT) 4"" LG",150VS01,1.5,1.5,0,0,BB,590
bb_fgp,,,,,,150VS01,,,,,BB,600
bb_fgp,U04,,,,***** GASKETS *****,150VS01,,,,,BB,600
bb_fgp,,,,,,150VS01,,,,,BB,610
bb_fgp,U04,,GASKET,5673043,GASKET 150# 316SS SPIRAL WOUND GRAPHITE IR,150VS01,0.5,16,0,0,BB,610
bb_fgp,U04,FS1,GASKET,5673033,GASKET 300# 316SS SPIRAL WOUND GRAPHITE IR,150VS01,0.5,16,0,0,BB,620
bb_fgp,U04,GA6,GASKET,5673017,GASKET 300# 316SS KAMMPROFILE GRAPHITE ASME B16.5,150VS01,2,3,0,0,BB,630
bb_fgp,,FA1,,,***** BLINDS & SPACERS *****,10000X22,,,,,BB,280
bb_fgp,U04,UG3,GASKET,5664201,GASKET 150# RF FLAT RING PTFE,150VS01,2,16,0,0,BB,640
bb_fgp,,,,,,150VS01,,,,,BB,650
bb_fgp,U04,,,,***** GASKETS - VICTAULIC *****,150VS01,,,,,BB,650
bb_fgp,,,,,,150VS01,,,,,BB,660
bb_fgp,U04,,GASKET,NOMTO_G,GASKET FOR CLAMP FOR VICTAULIC SYSTEM - NON REPORTABLE,150VS01,1,16,0,0,BB,660
bb_fgp,,,,,,150VS01,,,,,BB,670
bb_fgp,U04,B1,,,***** BOLTING *****,150VS01,,,,,BB,670
bb_fgp,,,,,,150VS01,,,,,BB,680
bb_fgp,U04,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,150VS01,0.5,99,0,0,BB,680
bb_fgp,U04,UG4,BOLTING,5675768,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) W/ 2 NUTS + LTCS WASHERS,150VS01,0.5,99,0,0,BB,690
bb_fgp,,,,,,10000X22,,,,,BB,290
bb_fgp,,,,,,150VS01,,,,,BB,700
bb_fgp,U04,,,,*****BLINDS AND SPACERS*****,150VS01,,,,,BB,700
bb_fgp,,,,,,150VS01,,,,,BB,710
bb_fgp,U04,,SPEC BLIND,5750421,SPECTACLE BLIND 150# RF SS A240 GR 316,150VS01,2,14,0,0,BB,710
bb_fgp,,,,,,150VS01,,,,,BB,720
bb_fgp,U04,,PADDLE,5750521,PADDLE BLANK 150# RF SS A240 GR 316,150VS01,16,16,0,0,BB,720
bb_fgp,U04,,PADDLE,5750621,PADDLE SPACER 150# RF SS A240 GR 316,150VS01,16,16,0,0,BB,730
bb_fgp,,,,,,150VS01,,,,,BB,740
bb_fgp,U04,,SPEC BLIND,5750422,SPECTACLE BLIND 300# RF SS A240 GR 316,150VS01,2,10,0,0,BB,740
bb_fgp,,,,,,150VS01,,,,,BB,750
bb_fgp,,,PADDLE,5407747,"PADDLE BLANK 10000 API 6A 11"" NS FOR 14"" PIPE RTJ FEMALE 2-1/4CR F22M",10000X22,14,14,0,0,BB,290
bb_fgp,U04,,,,***** RPAD FOR SUPPORTS *****,150VS01,,,,,BB,760
bb_fgp,U04,,,,***** MISCELLANEOUS *****,150VS01,,,,,BB,770
bb_fgp,,,,,,150VS01,,,,,BB,780
bb_fgp,U04,,GASKET,5707599,LUBRICANT FOR GASKET PUSH-ON CI & DI,150VS01,,,,,BB,780
bb_fgp,,,,,*****VALVES*****,2500A60,,,,,BB,10
bb_fgp,,,,,,2500A60,,,,,BB,20
bb_fgp,,,,,***** MODULAR VALVES *****,2500A60,,,,,BB,20
bb_fgp,,,,,,2500A60,,,,,BB,30
bb_fgp,,VA5,MODULAR DBB,K25RL10,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INCONEL 625 BODY AND TRIM METAL LO - FULL SIZE TYPE 2BV,2500A60,0.5,2,0,0,BB,30
bb_fgp,,,PADDLE,5407845,"PADDLE SPACER 10000 API 6A 9"" NS FOR 10"" PIPE RTJ FEMALE 2-1/4CR F22M",10000X22,14,14,0,0,BB,300
bb_fgp,,,MODULAR DBB,K25RL16,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INCONEL 625 BODY AND TRIM METAL GO - FULL SIZE TYPE 2BV,2500A60,2,2,0,0,BB,40
bb_fgp,,"VAV, 817",MODULAR DBB,K25CL16,MODULAR VALVE DB&B BALL TYPE 2500# CF INCONEL 625 BODY AND TRIM METAL GO - FULL SIZE TYPE 2BV,2500A60,3,3,0,0,BB,50
bb_fgp,U04,VAW,MODULAR DBB,M25RL10,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INCONEL 625 BODY AND TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,2500A60,0.75,2,0,0,BB,60
bb_fgp,,,MODULAR DBB,M25RL16,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INCONEL 625 BODY AND TRIM METAL GO - CONTROLLED BORE TYPE 2BVR,2500A60,2,2,0,0,BB,70
bb_fgp,U04,VAW,MODULAR DBB,M25HL10,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INC 625 INC TRIM 625 METAL LO REDUCING - CONTROLLED BORE TYPE R2BVR,2500A60,0.75,1,2,2,BB,80
bb_fgp,U04,VAW,MODULAR DBB,M25HL10,MODULAR VALVE DB&B BALL TYPE 2500# RTJ INC 625 INC TRIM 625 METAL LO REDUCING - CONTROLLED BORE TYPE R2BVR,2500A60,2,2,3,3,BB,90
bb_fgp,U04,"VAU, 817",MODULAR DBB,M25YL10,MODULAR VALVE DB&B BALL TYPE 2500# CF x RTJ INC 625 INC TRIM 625 METAL LO REDUCING - CONTROLLED BORE TYPE R2BVR,2500A60,1,1,3,3,BB,100
bb_fgp,U04,"VAV, 817",MODULAR DBB,K25NL16,MODULAR VALVE DB&B BALL TYPE 2500# CF X RTJ INCONEL 625 BODY AND TRIM METAL GO - FULL SIZE TYPE 2BV,2500A60,3,3,0,0,BB,110
bb_fgp,,,,,,2500A60,,,,,BB,120
bb_fgp,,VB2,,,***** BALL VALVES *****,2500A60,,,,,BB,120
bb_fgp,U04,,CAP,5426527,CAP WT 14.0MM ALLOY 625 B366 UNS N06625,10000A60,4,4,0,0,BB,490
bb_fgp,,,,,,10000X22,,,,,BB,310
bb_fgp,,,,,,2500A60,,,,,BB,130
bb_fgp,,,BALL,A25RL15,BALL 2500# RTJ INCONEL 625 BODY AND TRIM TRUNNION SOFT RB GO,2500A60,2,2,0,0,BB,130
bb_fgp,U04,817,BALL,A25CL15,BALL 2500# CF INCONEL 625 BODY AND TRIM TRUNNION SOFT RB GO,2500A60,3,3,0,0,BB,140
bb_fgp,U04,,BALL,B25RL09,BALL 2500# RTJ INCONEL 625 BODY AND TRIM FLOATING SOFT FB LO,2500A60,0.75,1.5,0,0,BB,150
bb_fgp,,VA5,BALL,B25RL15,BALL 2500# RTJ INCONEL 625 BODY AND TRIM TRUNNION SOFT FB GO,2500A60,2,3,0,0,BB,160
bb_fgp,U04,817,BALL,B25CL15,BALL 2500# CF INCONEL 625 BODY AND TRIM TRUNNION SOFT FB GO,2500A60,3,3,0,0,BB,170
bb_fgp,,,,,,2500A60,,,,,BB,180
bb_fgp,,,,,***** GLOBE VALVES *****,2500A60,,,,,BB,180
bb_fgp,,,,,,2500A60,,,,,BB,190
bb_fgp,,,GLOBE,L25RL43,GLOBE 2500# RTJ INC 625 B564 INC 625 TRIM OS&Y HW,2500A60,0.75,2,0,0,BB,190
bb_fgp,U04,817,GLOBE,L25CL44,GLOBE 2500# CF INC 625 B564 INC 625 TRIM OS&Y GO,2500A60,3,3,0,0,BB,200
bb_fgp,,,,,,2500A60,,,,,BB,210
bb_fgp,,,,,***** CHECK VALVES *****,2500A60,,,,,BB,210
bb_fgp,,,,,,2500A60,,,,,BB,220
bb_fgp,,VC1,CHECK,C25RL51,CHECK PISTON 2500# RTJ INC 625 TRIM 625,2500A60,0.75,1.5,0,0,BB,220
bb_fgp,U04,,CHECK,C25RL53,CHECK DUAL 2500# RTJ INC 625 TRIM 625,2500A60,2,2,0,0,BB,230
bb_fgp,U04,817,CHECK,C25CL53,CHECK DUAL DBL FLG 2500# CF INC 625 TRIM 625,2500A60,3,3,0,0,BB,240
bb_fgp,,,,,,2500A60,,,,,BB,250
bb_fgp,,,,,***** PIPE *****,2500A60,,,,,BB,250
bb_fgp,,,,,,2500A60,,,,,BB,260
bb_fgp,,,,,*****VALVES*****,1500A60,,,,,BB,10
bb_fgp,,,PIPE,5362274,PIPE SCH 80S SMLS ALLOY 625 B444 UNS N06625 PE,2500A60,0.75,1.5,0,0,BB,260
bb_fgp,,,PIPE,5362284,PIPE SCH 80S SMLS ALLOY 625 B444 UNS N06625 BE,2500A60,2,4,0,0,BB,270
bb_fgp,,814,PIPE,5362289,PIPE SCH 160 SMLS ALLOY 625 B444 UNS N06625 BE,2500A60,0.75,0.75,0,0,BB,280
bb_fgp,U04,,PIPE,5362287,PIPE SCH 120 SMLS ALLOY 625 B444 UNS N06625 BE,2500A60,4,6,0,0,BB,290
bb_fgp,,,,,,2500A60,,,,,BB,300
bb_fgp,,,,,***** FITTINGS *****,2500A60,,,,,BB,300
bb_fgp,,,,,,2500A60,,,,,BB,310
bb_fgp,,,ELBOW,5426552,ELL BW 90 DEG LR SCH 80S ALLOY 625 B366-WPS UNS N06625,2500A60,0.75,3,0,0,BB,310
bb_fgp,,,ELBOW,5426557,ELL BW 45 DEG LR SCH 80S ALLOY 625 B366-WPS UNS N06625,2500A60,0.75,3,0,0,BB,320
bb_fgp,,,,,,2500A60,,,,,BB,330
bb_fgp,,,,,,1500A60,,,,,BB,20
bb_fgp,,,TEE,5426560,TEE BW SCH 80S ALLOY 625 B366-WPS UNS N06625,2500A60,0.75,3,0,0,BB,330
bb_fgp,,,TEE RED,5426559,TEE RED SCH 80S ALLOY 625 B366-WPS UNS N06625,2500A60,0.75,2,1,3,BB,340
bb_fgp,,,,,,2500A60,,,,,BB,350
bb_fgp,,,CAP,5426561,CAP SCH 80S ALLOY 625 B366 UNS N06625,2500A60,0.75,3,0,0,BB,350
bb_fgp,,,,,,2500A60,,,,,BB,360
bb_fgp,,,RED CONC,5426562,REDUCER CONC SCH 80S ALLOY 625 B366-WPS N06625,2500A60,0.75,3,1,4,BB,360
bb_fgp,U04,,RED CONC,5426590,REDUCER CONC SCH 120/SCH 80S ALLOY 625 B366-WPS N06625,2500A60,3,3,6,6,BB,370
bb_fgp,,,RED ECC,5426563,REDUCER ECC SCH 80S ALLOY 625 B366-WPS N06625,2500A60,0.75,3,1,4,BB,380
bb_fgp,U04,,RED ECC,5426591,REDUCER ECC SCH 120/SCH 80S ALLOY 625 B366-WPS N06625,2500A60,3,3,6,6,BB,390
bb_fgp,,,,,,2500A60,,,,,BB,400
bb_fgp,,,,,***** MODULAR VALVES *****,1500A60,,,,,BB,20
bb_fgp,,,,,***** OLETS*****,2500A60,,,,,BB,400
bb_fgp,,,,,,2500A60,,,,,BB,410
bb_fgp,,,OLETS,5513887,NIPOFLANGE 2500# RTJ WT SCH 80S ALLOY 625 B564 UNS N06625,2500A60,0.75,1.5,2,3,BB,410
bb_fgp,,UJ2,OLETS,5513888,NIPOFLANGE 2500# RTJ WT SCH 80S/160 ALLOY 625 B564 UNS N06625,2500A60,1.5,1.5,3,4,BB,420
bb_fgp,,,,,,2500A60,,,,,BB,430
bb_fgp,,,OLETS,5513557,WELDOLET SCH 80S ALLOY 625 B564 UNS N06625,2500A60,0.75,1.5,2,3,BB,430
bb_fgp,,,,,,2500A60,,,,,BB,440
bb_fgp,,816,,,***** FLANGES *****,2500A60,,,,,BB,440
bb_fgp,,,,,,2500A60,,,,,BB,450
bb_fgp,,FA8,TEE RED,5599725,FLG SCRD (FNPT) REDUCING 2500# RTJ ALLOY 625 B564 UNS N06625,2500A60,0.5,0.75,0.75,1.5,BB,450
bb_fgp,,,,,,1500A60,,,,,BB,30
bb_fgp,,,,,,2500A60,,,,,BB,460
bb_fgp,,,FLANGE,5851212,FLANGE ADAPTER RTJ 2500# ALLOY 625 B564 UNS N06625 X 12 MM TUBE,2500A60,0.75,0.75,0,0,BB,460
bb_fgp,,,FLANGE,5851212,FLANGE ADAPTER RTJ 2500# ALLOY 625 B564 UNS N06625 X 12 MM TUBE,2500A60,2,2,0,0,BB,470
bb_fgp,,,,,,2500A60,,,,,BB,480
bb_fgp,,,FLANGE,5619951,FLG WN 2500# RTJ ALLOY 625 SCH 80S B564 UNS N06625,2500A60,0.75,2,0,0,BB,480
bb_fgp,U04,817,FLANGE,5619950,FLG COMPACT 2500# RJ ALLOY 625 SCH 80S B564 UNS N06625,2500A60,3,3,0,0,BB,490
bb_fgp,,,BLIND,5619735,FLG BLIND 2500# RTJ ALLOY 625 B564 UNS N06625,2500A60,0.75,2,0,0,BB,500
bb_fgp,U04,817,BLIND,5619790,FLG COMPACT BLIND 2500# RJ ALLOY 625 B564 UNS N06625 PIPE CLASS 2500A60,2500A60,3,3,0,0,BB,510
bb_fgp,U04,817,FLANGE,5619953,FLG COMPACT 2500# RJ ALLOY 625 SCH 120 B564 UNS N06625 LINE CLASS 2500A60,2500A60,6,6,0,0,BB,520
bb_fgp,,,,,,2500A60,,,,,BB,530
bb_fgp,,VA5,MODULAR DBB,K15AL10,MODULAR VALVE DB&B BALL TYPE 1500# RF INC 625 INC 625 TRIM METAL LO - FULL SIZE TYPE 2BV,1500A60,0.5,1.5,0,0,BB,30
bb_fgp,,,,,***** PIPE NIPPLES *****,2500A60,,,,,BB,530
bb_fgp,,,,,,2500A60,,,,,BB,540
bb_fgp,,814,,0,NIPPLES BBE TO BE CUT FROM PIPE,2500A60,,,,,BB,540
bb_fgp,,,,,,2500A60,,,,,BB,550
bb_fgp,,,,,***** GASKETS *****,2500A60,,,,,BB,550
bb_fgp,,,,,,2500A60,,,,,BB,560
bb_fgp,,,GASKET,5674460,GASKET 2500# ALLOY INC 625 OCTAGONAL RING,2500A60,0.5,2,0,0,BB,560
bb_fgp,U04,817,GASKET,5673500,GASKET 2500# RJ INC 718 ENERGIZED SEALRING COMPACT FLANGE LINE CLASS 2500A60,2500A60,3,3,0,0,BB,570
bb_fgp,U04,817,GASKET,5673500,GASKET 2500# RJ INC 718 ENERGIZED SEALRING COMPACT FLANGE LINE CLASS 2500A60,2500A60,6,6,0,0,BB,580
bb_fgp,,,,,,2500A60,,,,,BB,590
bb_fgp,,,MODULAR DBB,K15AL14,MODULAR VALVE DB&B BALL TYPE 1500# RF INC 625 INC 625 TRIM METAL LO - FULL SIZE TYPE 2BV,1500A60,2,2,0,0,BB,40
bb_fgp,,B1,,,***** BOLTING *****,2500A60,,,,,BB,590
bb_fgp,,,,,,2500A60,,,,,BB,600
bb_fgp,,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,2500A60,0.5,99,0,0,BB,600
bb_fgp,,BA4,BOLTING,5675776,STUD-BOLT WITH 2 NUTS API-6A718,2500A60,0.5,3,0,0,BB,610
bb_fgp,,,,,,2500A60,,,,,BB,620
bb_fgp,,,,,***** LINE BLANKS *****,2500A60,,,,,BB,620
bb_fgp,,,,,,2500A60,,,,,BB,630
bb_fgp,,,SPEC BLIND,5750416,SPECTACLE BLIND 2500# RTJ ALLOY 625 B443 UNS N06625,2500A60,0.75,2,0,0,BB,630
bb_fgp,U04,817,SPEC BLIND,5750415,SPECTACLE BLIND COMPACT 2500# RJ ALLOY 625 B443 UNS N06625,2500A60,3,3,0,0,BB,640
bb_fgp,,,SPEC BLIND,5750315,SPECTACLE BLIND 2500# RF ALLOY 625 B443 UNS N06625,2500A60,0.75,3,0,0,BB,650
bb_fgp,,"VAV, 817",MODULAR DBB,K15CL14,MODULAR VALVE DB&B BALL TYPE 1500# CF INC 625 INC 625 TRIM METAL LO - FULL SIZE TYPE 2BV,1500A60,3,3,0,0,BB,50
